GRP,ITEMID,ITEMDESC,WHCode,WHName,WHRegion,Desc3,ItemOrder1,ItemOrder2,ClipBd,Company,QtyOnHand,QtyOnPO,QtyOnSO,QtyAvailable
Micro-Ox,8171,Stainless Steel Sparger Seal - Green,MEL01,Melbourne Warehouse,VIC,,60,0,Mox Accessories,Kauri Australia (a Limited Partnership),60,0,0,60
Micro-Ox,8173,Sleeve for 3cm Stainless Steel Sparger,MEL01,Melbourne Warehouse,VIC,,70,0,Mox Accessories,Kauri Australia (a Limited Partnership),10,0,0,10
Micro-Ox,8174,Ceramic Sleeve for Sparger,MEL01,Melbourne Warehouse,VIC,,70,0,Mox Accessories,Kauri Australia (a Limited Partnership),2,0,0,2
Micro-Ox,8176,Stainless Steel Sparger 3cm with non-return valve,MEL01,Melbourne Warehouse,VIC,,45,0,Mox Accessories,Kauri Australia (a Limited Partnership),16,0,0,16
Micro-Ox,8177,Stainless Steel Sparger 10cm,MEL01,Melbourne Warehouse,VIC,,50,0,Mox Accessories,Kauri Australia (a Limited Partnership),2,0,0,2
Micro-Ox,8179,Stainless Steel Non Return Valves,MEL01,Melbourne Warehouse,VIC,,75,0,Mox Accessories,Kauri Australia (a Limited Partnership),20,0,0,20
Micro-Ox,8186S,Electrovalves 2 ways,MEL01,Melbourne Warehouse,VIC,,140,0,Mox Accessories,Kauri Australia (a Limited Partnership),12,0,0,12
Micro-Ox,8186S,Electrovalves 2 ways,OTHER,Other Location,OTHER,,140,0,Mox Accessories,Kauri Australia (a Limited Partnership),4,0,0,4
Micro-Ox,8187S,Inlet/outlet assembly fittings w micro filters,MEL01,Melbourne Warehouse,VIC,,145,0,Mox Accessories,Kauri Australia (a Limited Partnership),52,0,0,52
Micro-Ox,8187S,Inlet/outlet assembly fittings w micro filters,OTHER,Other Location,OTHER,,145,0,Mox Accessories,Kauri Australia (a Limited Partnership),12,0,0,12
Micro-Ox,8189S,Pressure switch MPX5700DP 7 bar,OTHER,Other Location,OTHER,,155,0,Mox Accessories,Kauri Australia (a Limited Partnership),2,0,0,2
Micro-Ox,8190S,Chromed brass lock ring nut for connect 6/4 -M10X1,MEL01,Melbourne Warehouse,VIC,,135,0,Mox Accessories,Kauri Australia (a Limited Partnership),52,0,0,52
Micro-Ox,8194,Ceramic Sparger Seal - Green,MEL01,Melbourne Warehouse,VIC,,60,0,Mox Accessories,Kauri Australia (a Limited Partnership),138,0,0,138
Oak Alternatives,8215,Odyse/Convection Fr Powder M 15kg,SA015,WSL - Edinburgh Park,SA,Odyse/Convection Fr Powder M 15kg,20,20,Powder,Kauri Australia (a Limited Partnership),0,48,0,48
Oak Alternatives,8261,Odyse/Convection Amer Chips M 2x5kg,MEL01,Melbourne Warehouse,VIC,,235,0,Chips,Kauri Australia (a Limited Partnership),4,0,0,4
Oak Alternatives,8261,Odyse/Convection Amer Chips M 2x5kg,SA015,WSL - Edinburgh Park,SA,,235,0,Chips,Kauri Australia (a Limited Partnership),2,0,0,2
Oak Alternatives,8267,Odyse/Convection Amer Chips M+ 2x5kg,SA015,WSL - Edinburgh Park,SA,Odyse/Convection Amer Chips M+ 2x5kg,255,255,Chips,Kauri Australia (a Limited Partnership),0,96,0,96
Oak Alternatives,8275,Nac Odyse Fr Chips M toast 10kg,SA015,WSL - Edinburgh Park,SA,,185,0,Chips,Kauri Australia (a Limited Partnership),34,0,0,34
Oak Alternatives,8302,Odyse/Convection Amer Viniblocks M+ 2x5kg#,SA015,WSL - Edinburgh Park,SA,,415,0,Viniblocks,Kauri Australia (a Limited Partnership),26,0,0,26
Oak Alternatives,8311,Odyse/Convection Fr Viniblocks M 2x5kg,SA015,WSL - Edinburgh Park,SA,,305,0,Viniblocks,Kauri Australia (a Limited Partnership),52,0,0,52
Oak Alternatives,8311,Odyse/Convection Fr Viniblocks M 2x5kg,SA015,WSL - Edinburgh Park,SA,Odyse/Convection Fr Viniblocks M 2x5kg,305,305,Viniblocks,Kauri Australia (a Limited Partnership),0,30,-18,12
Oak Alternatives,8322,Odyse/Convection Fr Viniblocks H 10kg bag#,MEL01,Melbourne Warehouse,VIC,,370,0,Viniblocks,Kauri Australia (a Limited Partnership),2,0,0,2
Oak Alternatives,8342,Odyse/Convection Fr ZigZag M kit (41%),MEL01,Melbourne Warehouse,VIC,Individually packed with foil outer,460,0,Zig-Zags,Kauri Australia (a Limited Partnership),10,0,0,10
Oak Alternatives,8342,Odyse/Convection Fr ZigZag M kit (41%),WA001,GJ Freight Ltd - Donnybrook,WA,Individually packed with foil outer,460,0,Zig-Zags,Kauri Australia (a Limited Partnership),16,0,0,16
Oak Alternatives,8351,Odyse/Convection Fr Ministaves M 20 Pack,SA015,WSL - Edinburgh Park,SA,Odyse/Convection Fr Ministaves M 20 Pack,585,585,Ministaves,Kauri Australia (a Limited Partnership),0,240,0,240
Oak Alternatives,8351,Odyse/Convection Fr Ministaves M 20 Pack,SA015,WSL - Edinburgh Park,SA,"with 2 stainless wires, one for each 10 pack",585,0,Ministaves,Kauri Australia (a Limited Partnership),200,0,0,200
Oak Alternatives,8361,Odyse/Convection Fr Ministaves M+ 20 Pack#,MEL01,Melbourne Warehouse,VIC,"with 2 stainless wires, one for each 10 pack",605,0,Ministaves,Kauri Australia (a Limited Partnership),22,0,0,22
Oak Alternatives,8361,Odyse/Convection Fr Ministaves M+ 20 Pack#,SA015,WSL - Edinburgh Park,SA,"with 2 stainless wires, one for each 10 pack",605,0,Ministaves,Kauri Australia (a Limited Partnership),96,0,0,96
Oak Alternatives,8365,Odyse/Convection Amer Ministaves M 20 pack,SA015,WSL - Edinburgh Park,SA,Odyse/Convection Amer Ministaves M 20 pack,630,630,Ministaves,Kauri Australia (a Limited Partnership),0,240,0,240
Bottles,8366,Cork for Magnum 45x24mm,MEL01,Melbourne Warehouse,VIC,Cork for Magnum 45x24mm,1500,1500,Cork & Caps,Kauri Australia (a Limited Partnership),0,4800,-4800,0
Oak Alternatives,8367,Odyse/Convection Amer Ministaves M+ 20 pack#,WA001,GJ Freight Ltd - Donnybrook,WA,"with 2 stainless wires, one for each 10 pack",650,0,Ministaves,Kauri Australia (a Limited Partnership),8,0,0,8
Fermentation Products,8369,L Malic 15kg bag,SA012,Collins Adelaide,SA,L Malic 15kg bag,406,406,Other,Kauri Australia (a Limited Partnership),0,0,-7,-7
Fermentation Products,8369,L Malic 15kg bag,SA015,WSL - Edinburgh Park,SA,L Malic 15kg bag,406,406,Other,Kauri Australia (a Limited Partnership),0,67,0,67
Fermentation Products,8369,L Malic 15kg bag,SA021,JAGS Transport & Haulage,SA,L Malic 15kg bag,406,406,Other,Kauri Australia (a Limited Partnership),0,0,-1,-1
Fermentation Products,8372,MaloBacti AF3 for 25hL DI,MEL03,Collins Transport Group,VIC,MaloBacti AF3 for 25hL DI,135,135,MLF,Kauri Australia (a Limited Partnership),0,80,0,80
Fermentation Products,8372,MaloBacti AF3 for 25hL DI,SA012,Collins Adelaide,SA,MaloBacti AF3 for 25hL DI,135,135,MLF,Kauri Australia (a Limited Partnership),0,0,-1,-1
Fermentation Products,8373,MaloBacti AF3 for 100hL DI,MEL03,Collins Transport Group,VIC,MaloBacti AF3 for 100hL DI,135,135,MLF,Kauri Australia (a Limited Partnership),0,40,0,40
Fermentation Products,8373,MaloBacti AF3 for 100hL DI,SA012,Collins Adelaide,SA,MaloBacti AF3 for 100hL DI,135,135,MLF,Kauri Australia (a Limited Partnership),0,0,-2,-2
Tannin,8376,ViniFix - 500g,MEL01,Melbourne Warehouse,VIC,Labelled as 8376,20,0,Tannin,Kauri Australia (a Limited Partnership),82,0,0,82
Tannin,8376,ViniFix - 500g,SA007,SA Office,SA,Labelled as 8376,20,0,Tannin,Kauri Australia (a Limited Partnership),2,0,0,2
Tannin,8377,ViniTannin Supreme 700g,MEL01,Melbourne Warehouse,VIC,Labelled as 8377,20,0,Tannin,Kauri Australia (a Limited Partnership),60,0,0,60
Tannin,8379,Wine i-QT 1Kg,MEL01,Melbourne Warehouse,VIC,Labelled as 8379,20,0,Tannin,Kauri Australia (a Limited Partnership),20,0,0,20
Fermentation Products,8380,ClearUp BIO 1kg pack,MEL01,Melbourne Warehouse,VIC,Labelled as 8380,260,0,ClearUp,Kauri Australia (a Limited Partnership),66,0,0,66
Fermentation Products,8380,ClearUp BIO 1kg pack,MEL03,Collins Transport Group,VIC,ClearUp BIO 1kg pack,260,260,ClearUp,Kauri Australia (a Limited Partnership),0,150,0,150
Fermentation Products,8380,ClearUp BIO 1kg pack,SA007,SA Office,SA,Labelled as 8380,260,0,ClearUp,Kauri Australia (a Limited Partnership),2,0,0,2
Fermentation Products,8380,ClearUp BIO 1kg pack,SA018,Turon Wines (Consignment),SA,Labelled as 8380,260,0,ClearUp,Kauri Australia (a Limited Partnership),8,0,0,8
Fermentation Products,8380,ClearUp BIO 1kg pack,WA001,GJ Freight Ltd - Donnybrook,WA,ClearUp BIO 1kg pack,260,260,ClearUp,Kauri Australia (a Limited Partnership),0,0,-4,-4
Fermentation Products,8380,ClearUp BIO 1kg pack,WA001,GJ Freight Ltd - Donnybrook,WA,Labelled as 8380,260,0,ClearUp,Kauri Australia (a Limited Partnership),76,0,0,76
Fermentation Products,8380,ClearUp BIO 1kg pack,WA006,WA Office,WA,Labelled as 8380,260,0,ClearUp,Kauri Australia (a Limited Partnership),20,0,0,20
Fermentation Products,8381,ClearUp BIO 5kg pack,MEL01,Melbourne Warehouse,VIC,Labelled as 8381,265,0,ClearUp,Kauri Australia (a Limited Partnership),74,0,0,74
Fermentation Products,8381,ClearUp BIO 5kg pack,MEL03,Collins Transport Group,VIC,ClearUp BIO 5kg pack,265,265,ClearUp,Kauri Australia (a Limited Partnership),0,100,0,100
Fermentation Products,8381,ClearUp BIO 5kg pack,SA007,SA Office,SA,Labelled as 8381,265,0,ClearUp,Kauri Australia (a Limited Partnership),2,0,0,2
Fermentation Products,8381,ClearUp BIO 5kg pack,SA012,Collins Adelaide,SA,ClearUp BIO 5kg pack,265,265,ClearUp,Kauri Australia (a Limited Partnership),0,0,-3,-3
Fermentation Products,8381,ClearUp BIO 5kg pack,SA017,WineWorks - Lonsdale,SA,ClearUp BIO 5kg pack,265,265,ClearUp,Kauri Australia (a Limited Partnership),0,0,-6,-6
Fermentation Products,8381,ClearUp BIO 5kg pack,SA017,WineWorks - Lonsdale,SA,Labelled as 8381,265,0,ClearUp,Kauri Australia (a Limited Partnership),96,0,0,96
Fermentation Products,8381,ClearUp BIO 5kg pack,SA021,JAGS Transport & Haulage,SA,ClearUp BIO 5kg pack,265,265,ClearUp,Kauri Australia (a Limited Partnership),0,0,-1,-1
Fermentation Products,8381,ClearUp BIO 5kg pack,WA001,GJ Freight Ltd - Donnybrook,WA,ClearUp BIO 5kg pack,265,265,ClearUp,Kauri Australia (a Limited Partnership),0,0,-11,-11
Fermentation Products,8381,ClearUp BIO 5kg pack,WA001,GJ Freight Ltd - Donnybrook,WA,Labelled as 8381,265,0,ClearUp,Kauri Australia (a Limited Partnership),48,0,0,48
Fermentation Products,8382,ClearUp BIO 100kg Drum,MEL03,Collins Transport Group,VIC,ClearUp BIO 100kg Drum,266,266,ClearUp,Kauri Australia (a Limited Partnership),0,8,0,8
Fermentation Products,8382,ClearUp BIO 100kg Drum,SA012,Collins Adelaide,SA,ClearUp BIO 100kg Drum,266,266,ClearUp,Kauri Australia (a Limited Partnership),0,0,-1,-1
Fermentation Products,8382,ClearUp BIO 100kg Drum,SA021,JAGS Transport & Haulage,SA,ClearUp BIO 100kg Drum,266,266,ClearUp,Kauri Australia (a Limited Partnership),0,0,-1,-1
Fermentation Products,8383,MaloBacti CN1 for 25hL DI,MEL01,Melbourne Warehouse,VIC,MaloBacti CN1 for 25hL DI,100,100,MLF,Kauri Australia (a Limited Partnership),0,40,0,40
Fermentation Products,8383,MaloBacti CN1 for 25hL DI,MEL03,Collins Transport Group,VIC,MaloBacti CN1 for 25hL DI,100,100,MLF,Kauri Australia (a Limited Partnership),0,160,0,160
Fermentation Products,8383,MaloBacti CN1 for 25hL DI,SA012,Collins Adelaide,SA,MaloBacti CN1 for 25hL DI,100,100,MLF,Kauri Australia (a Limited Partnership),0,0,-5,-5
Fermentation Products,8385,Reprise 1kg pack,MEL01,Melbourne Warehouse,VIC,Labelled as 8385,190,0,Reprise,Kauri Australia (a Limited Partnership),108,0,0,108
Fermentation Products,8385,Reprise 1kg pack,MEL01,Melbourne Warehouse,VIC,Reprise 1kg pack,190,190,Reprise,Kauri Australia (a Limited Partnership),0,0,-1,-1
Fermentation Products,8385,Reprise 1kg pack,SA007,SA Office,SA,Labelled as 8385,190,0,Reprise,Kauri Australia (a Limited Partnership),16,0,0,16
Fermentation Products,8385,Reprise 1kg pack,SA012,Collins Adelaide,SA,Reprise 1kg pack,190,190,Reprise,Kauri Australia (a Limited Partnership),0,0,-1,-1
Fermentation Products,8385,Reprise 1kg pack,WA001,GJ Freight Ltd - Donnybrook,WA,Labelled as 8385,190,0,Reprise,Kauri Australia (a Limited Partnership),36,0,0,36
Fermentation Products,8385,Reprise 1kg pack,WA006,WA Office,WA,Labelled as 8385,190,0,Reprise,Kauri Australia (a Limited Partnership),36,0,0,36
Fermentation Products,8386,Reprise 5kg pack,MEL03,Collins Transport Group,VIC,Reprise 5kg pack,260,260,Reprise,Kauri Australia (a Limited Partnership),0,20,0,20
Fermentation Products,8386,Reprise 5kg pack,SA007,SA Office,SA,Labelled as 8386,260,0,Reprise,Kauri Australia (a Limited Partnership),2,0,0,2
Fermentation Products,8386,Reprise 5kg pack,SA012,Collins Adelaide,SA,Reprise 5kg pack,260,260,Reprise,Kauri Australia (a Limited Partnership),0,0,-2,-2
Tannin,8387,ViniFix - 250g,MEL03,Collins Transport Group,VIC,ViniFix - 250g,20,20,Tannin,Kauri Australia (a Limited Partnership),0,160,0,160
Fermentation Products,8388,MaloBacti HF2 for 250hL DI,MEL03,Collins Transport Group,VIC,MaloBacti HF2 for 250hL DI,116,116,MLF,Kauri Australia (a Limited Partnership),0,85,0,85
Fermentation Products,8388,MaloBacti HF2 for 250hL DI,SA012,Collins Adelaide,SA,MaloBacti HF2 for 250hL DI,116,116,MLF,Kauri Australia (a Limited Partnership),0,0,-2,-2
Fermentation Products,8393,MaloBacti CN1 for 250hL DI,SA012,Collins Adelaide,SA,MaloBacti CN1 for 250hL DI,116,116,MLF,Kauri Australia (a Limited Partnership),0,0,-2,-2
Fermentation Products,8396,MaloBacti HF2 for 25hL DI,MEL01,Melbourne Warehouse,VIC,Labelled as: 8396,116,0,MLF,Kauri Australia (a Limited Partnership),34,0,0,34
Fermentation Products,8396,MaloBacti HF2 for 25hL DI,MEL03,Collins Transport Group,VIC,MaloBacti HF2 for 25hL DI,116,116,MLF,Kauri Australia (a Limited Partnership),0,480,0,480
Fermentation Products,8396,MaloBacti HF2 for 25hL DI,SA012,Collins Adelaide,SA,MaloBacti HF2 for 25hL DI,116,116,MLF,Kauri Australia (a Limited Partnership),0,0,-2,-2
Fermentation Products,8396,MaloBacti HF2 for 25hL DI,SA017,WineWorks - Lonsdale,SA,Labelled as: 8396,116,0,MLF,Kauri Australia (a Limited Partnership),20,0,0,20
Fermentation Products,8397,MaloBacti HF2 for 100hL DI (4x 25hL),MEL01,Melbourne Warehouse,VIC,,117,0,MLF,Kauri Australia (a Limited Partnership),2,0,0,2
Fermentation Products,8397,MaloBacti HF2 for 100hL DI (4x 25hL),SA012,Collins Adelaide,SA,MaloBacti HF2 for 100hL DI (4x 25hL),117,117,MLF,Kauri Australia (a Limited Partnership),0,0,-6,-6
Winery Equipment,8404,Manual Capper BVS 480mm,MEL01,Melbourne Warehouse,VIC,,5000,0,Capper & Cork Unit,Kauri Australia (a Limited Partnership),2,0,0,2
Winery Equipment,8406,Capping head for Sertalu S41,MEL01,Melbourne Warehouse,VIC,,5000,0,Capper & Cork Accessories,Kauri Australia (a Limited Partnership),4,0,0,4
Lab Equipment,8425,Novatwist 30 H60 Black Matt Capsules 1000,VIC01,Asons - Melbourne,VIC,,5,0,Novatwist,Kauri Australia (a Limited Partnership),12,0,0,12
Lab Equipment,8425,Novatwist 30 H60 Black Matt Capsules 1000,VIC01,Asons - Melbourne,VIC,Novatwist 30 H60 Black Matt Capsules 1000,5,5,Novatwist,Kauri Australia (a Limited Partnership),0,1,-4,-3
Lab Equipment,8425,Novatwist 30 H60 Black Matt Capsules 1000,WA002,GJ Freight Ltd - Perth Depot,WA,,5,0,Novatwist,Kauri Australia (a Limited Partnership),4,0,0,4
Winery Equipment,8434,Steam Generator TD20 with in-built timer,SA015,WSL - Edinburgh Park,SA,Steam Generator TD20 with in-built timer,343,343,Steamer Unit,Kauri Australia (a Limited Partnership),0,2,0,2
Lab Equipment,8440-PART,Novatwist 30 H60 Black Matt Capsules Part Ctn,MEL01,Melbourne Warehouse,VIC,,5,0,Novatwist,Kauri Australia (a Limited Partnership),2,0,0,2
Winery Equipment,8447,"3/4"" GEKA Hosetail for TD9-33",MEL01,Melbourne Warehouse,VIC,,5000,0,Steamer Spare Parts,Kauri Australia (a Limited Partnership),20,0,0,20
Winery Equipment,8448,"1"" GEKA Hosetail for TD9-33",MEL01,Melbourne Warehouse,VIC,,348,0,Steamer Spare Parts,Kauri Australia (a Limited Partnership),10,0,0,10
Winery Equipment,8449,Steam Generator TD9 with in-built timer,MEL01,Melbourne Warehouse,VIC,"3/4"" GEKA Hosetail attached to handle",340,0,Steamer Unit,Kauri Australia (a Limited Partnership),10,0,0,10
Winery Equipment,8450,Steam Generator TD13 with in-built timer,MEL01,Melbourne Warehouse,VIC,"3/4"" GEKA Hosetail attached to handle",341,0,Steamer Unit,Kauri Australia (a Limited Partnership),10,0,0,10
Winery Equipment,8450,Steam Generator TD13 with in-built timer,MEL01,Melbourne Warehouse,VIC,Steam Generator TD13 with in-built timer,341,341,Steamer Unit,Kauri Australia (a Limited Partnership),0,0,-1,-1
Winery Equipment,8450,Steam Generator TD13 with in-built timer,SA016,Ezy Transport Solutions,SA,"3/4"" GEKA Hosetail attached to handle",341,0,Steamer Unit,Kauri Australia (a Limited Partnership),12,0,0,12
Winery Equipment,8450,Steam Generator TD13 with in-built timer,WA002,GJ Freight Ltd - Perth Depot,WA,"3/4"" GEKA Hosetail attached to handle",341,0,Steamer Unit,Kauri Australia (a Limited Partnership),4,0,0,4
Winery Equipment,8451,Steam Generator TD16 with in-built timer,MEL01,Melbourne Warehouse,VIC,"3/4"" GEKA Hosetail attached to handle",342,0,Steamer Unit,Kauri Australia (a Limited Partnership),2,0,0,2
Winery Equipment,8451,Steam Generator TD16 with in-built timer,SA015,WSL - Edinburgh Park,SA,Steam Generator TD16 with in-built timer,342,342,Steamer Unit,Kauri Australia (a Limited Partnership),0,4,0,4
Winery Equipment,8451,Steam Generator TD16 with in-built timer,SA016,Ezy Transport Solutions,SA,"3/4"" GEKA Hosetail attached to handle",342,0,Steamer Unit,Kauri Australia (a Limited Partnership),2,0,0,2
Winery Equipment,8451,Steam Generator TD16 with in-built timer,SA016,Ezy Transport Solutions,SA,Steam Generator TD16 with in-built timer,342,342,Steamer Unit,Kauri Australia (a Limited Partnership),0,0,-1,-1
Winery Equipment,8452,Steam Generator TD23 with in-built timer,MEL01,Melbourne Warehouse,VIC,"3/4"" GEKA Hosetail attached to handle",343,0,Steamer Unit,Kauri Australia (a Limited Partnership),4,0,0,4
Winery Equipment,8452,Steam Generator TD23 with in-built timer,SA016,Ezy Transport Solutions,SA,"3/4"" GEKA Hosetail attached to handle",343,0,Steamer Unit,Kauri Australia (a Limited Partnership),4,0,0,4
Winery Equipment,8452,Steam Generator TD23 with in-built timer,WA002,GJ Freight Ltd - Perth Depot,WA,"3/4"" GEKA Hosetail attached to handle",343,0,Steamer Unit,Kauri Australia (a Limited Partnership),2,0,0,2
Winery Equipment,8453,Steam Generator TD33 with in-built timer,WA002,GJ Freight Ltd - Perth Depot,WA,"3/4"" GEKA Hosetail attached to handle",344,0,Steamer Unit,Kauri Australia (a Limited Partnership),2,0,0,2
Winery Equipment,8454,Light Bulb 30V 2W,MEL01,Melbourne Warehouse,VIC,,1000,0,Steamer Spare Parts,Kauri Australia (a Limited Partnership),42,0,0,42
Winery Equipment,8454,Light Bulb 30V 2W,SA010,Barossa Automation - Steamer Repairs,SA,,1000,0,Steamer Spare Parts,Kauri Australia (a Limited Partnership),24,0,0,24
Winery Equipment,8454,Light Bulb 30V 2W,WA006,WA Office,WA,,1000,0,Steamer Spare Parts,Kauri Australia (a Limited Partnership),18,0,0,18
Winery Equipment,8455,Steam Hose 5m,SA015,WSL - Edinburgh Park,SA,Steam Hose 5m,346,346,Steamer Accessories,Kauri Australia (a Limited Partnership),0,4,0,4
Winery Equipment,8455,Steam Hose 5m,SA016,Ezy Transport Solutions,SA,,346,0,Steamer Accessories,Kauri Australia (a Limited Partnership),8,0,0,8
Winery Equipment,8456,Steam Hose 10m,MEL01,Melbourne Warehouse,VIC,,346,0,Steamer Accessories,Kauri Australia (a Limited Partnership),10,0,0,10
Winery Equipment,8456,Steam Hose 10m,MEL01,Melbourne Warehouse,VIC,Steam Hose 10m,346,346,Steamer Accessories,Kauri Australia (a Limited Partnership),0,0,-2,-2
Winery Equipment,8456,Steam Hose 10m,WA002,GJ Freight Ltd - Perth Depot,WA,,346,0,Steamer Accessories,Kauri Australia (a Limited Partnership),8,0,0,8
Winery Equipment,8456D,Steam Hose 10m - Used/Damamged,MEL01,Melbourne Warehouse,VIC,,346,0,Steamer Accessories,Kauri Australia (a Limited Partnership),4,0,0,4
Winery Equipment,8458,Timer 0-30min TD9-TD33,MEL01,Melbourne Warehouse,VIC,,348,0,Steamer Spare Parts,Kauri Australia (a Limited Partnership),4,0,0,4
Winery Equipment,8458,Timer 0-30min TD9-TD33,SA010,Barossa Automation - Steamer Repairs,SA,,348,0,Steamer Spare Parts,Kauri Australia (a Limited Partnership),2,0,0,2
Winery Equipment,8458,Timer 0-30min TD9-TD33,SA015,WSL - Edinburgh Park,SA,Timer 0-30min TD9-TD33,348,348,Steamer Spare Parts,Kauri Australia (a Limited Partnership),0,2,0,2
Winery Equipment,8459,Timer Dial,MEL01,Melbourne Warehouse,VIC,,5000,0,Steamer Spare Parts,Kauri Australia (a Limited Partnership),2,0,0,2
Winery Equipment,8461,Steam Junction Box TD13 Y2,MEL01,Melbourne Warehouse,VIC,,345,0,Steamer Accessories,Kauri Australia (a Limited Partnership),30,0,0,30
Winery Equipment,8461,Steam Junction Box TD13 Y2,MEL01,Melbourne Warehouse,VIC,Steam Junction Box TD13 Y2,345,345,Steamer Accessories,Kauri Australia (a Limited Partnership),0,0,-1,-1
